seed,vehicles_count,delay_steps,delay_ms,policy,collided,failure,min_headway,min_ttc_est,risk_score,steps
8181,8,0,0.0,heuristic,0,0,57.87015692241249,21.27304161168893,0.094015704782952,200
8182,8,0,0.0,heuristic,0,0,23.022996663838,26.6243997906211,0.07511906430673919,200
8183,8,0,0.0,heuristic,0,0,68.19903463778564,19.69885928394989,0.1015287215960544,200
8184,8,0,0.0,heuristic,0,0,15.550390303561613,4.0432253791535215,0.4946545919284654,200
8185,8,0,0.0,heuristic,0,0,37.13736317985877,11.855612618482716,0.16869647013280706,200
8186,8,0,0.0,heuristic,0,0,88.17693057957166,67.08159223943886,0.02981443840601256,200
8187,8,0,0.0,heuristic,0,0,23.152920043841277,6.664757403576782,0.3000859414517711,200
8188,8,0,0.0,heuristic,0,0,64.36668352463721,101.48298128436848,0.019707737934853732,200
8189,8,0,0.0,heuristic,0,0,,,0.0,200
8190,8,0,0.0,heuristic,0,0,23.776114263672923,5.2689513708766516,0.37958217095240315,200
8191,8,0,0.0,heuristic,0,0,22.021199053561418,3.510188469403013,0.5697699760093352,200
8192,8,0,0.0,heuristic,0,0,23.46051051790488,7.244148934470687,0.27608488148044064,200
8193,8,0,0.0,heuristic,0,0,65.95105989676603,58.220558664760006,0.03435212656608479,200
8194,8,0,0.0,heuristic,0,0,79.46603537361943,18.394287988502505,0.10872940563125442,200
8195,8,0,0.0,heuristic,0,0,19.389156838729747,10.215139971805721,0.19578782136320172,200
8196,8,0,0.0,heuristic,0,0,102.85229572202812,51.479233334250566,0.03885061743274534,200
8197,8,0,0.0,heuristic,0,0,15.926875684227753,5.121039810932621,0.3905456848295364,200
8198,8,0,0.0,heuristic,0,0,59.897747855888554,30.818797594606224,0.06489545848959505,200
8199,8,0,0.0,heuristic,0,0,127.5117115176445,101.37292894696421,0.019729133021759195,200
8100,8,1,200.0,heuristic,0,0,23.583930251203867,7.566669348457068,0.2643170869370449,200
